,gender,age,amount_music,life_enjoyment,resilience,balanced_life,emotional_flex,self_actualization,trauma,total_health,health_categorical,energy,dance,liveness,valence,tempo,instrumental,acoustic,popularity,genres
437,0,1,1,2,4,4,3,2,0,15,0.0,0.715,0.684,0.18100000000000002,0.563,96.01799999999999,0.0,0.159,57.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
438,0,1,1,2,4,4,3,2,0,15,0.0,0.924,0.52,0.128,0.8440000000000001,173.98,2.31e-06,0.00121,50.0,"['contemporary country', 'country', 'country road']"
439,1,1,2,6,5,6,6,6,0,29,1.0,0.875,0.573,0.35600000000000004,0.235,149.974,0.0,0.0232,64.0,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
440,1,1,2,6,5,6,6,6,0,29,1.0,0.8009999999999999,0.609,0.127,0.40700000000000003,129.99,0.00349,0.0137,64.0,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
441,0,1,1,5,4,4,4,5,0,22,1.0,0.48100000000000004,0.594,0.0939,0.0671,144.941,0.0126,0.629,63.0,"['art pop', 'electropop', 'pop']"
442,0,1,1,5,4,4,4,5,0,22,1.0,0.39799999999999996,0.4270000000000001,0.0903,0.114,139.249,0.00479,0.45299999999999996,57.0,"['dance pop', 'electropop', 'indie electro-pop', 'indie poptimism', 'indietronica', 'vapor soul']"
443,0,1,1,5,4,4,4,5,0,22,1.0,0.597,0.643,0.107,0.375,119.82700000000001,9.9e-06,0.509,61.0,"['dance pop', 'pop', 'post-teen pop']"
444,0,1,0,1,3,2,2,2,0,10,0.0,0.736,0.65,0.235,0.612,159.174,0.0,0.0513,84.0,"['dance pop', 'pop', 'post-teen pop']"
445,0,1,0,1,3,2,2,2,0,10,0.0,0.7979999999999999,0.608,0.156,0.501,92.943,0.0,0.0736,61.0,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']"
446,0,1,0,1,3,2,2,2,0,10,0.0,0.716,0.649,0.135,0.163,99.988,2.6300000000000002e-05,0.0863,82.0,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']"
447,0,1,1,3,3,4,4,4,0,18,1.0,0.21600000000000005,0.508,0.125,0.615,120.96600000000001,0.887,0.221,19.0,[]
448,0,1,1,3,3,4,4,4,0,18,1.0,0.23199999999999998,0.131,0.0935,0.0393,178.208,0.774,0.9520000000000001,42.0,"['post-romantic era', 'ukrainian classical']"
449,0,1,1,3,3,4,4,4,0,18,1.0,0.247,0.585,0.107,0.591,127.15,8.85e-06,0.452,69.0,"['adult standards', 'christmas', 'easy listening', 'lounge']"
450,1,1,2,3,3,2,2,4,0,14,0.0,0.578,0.733,0.40299999999999997,0.447,142.028,1.19e-06,0.0859,67.0,"['pop', 'pop rap', 'rap']"
451,1,1,2,3,3,2,2,4,0,14,0.0,0.5,0.782,0.133,0.281,102.001,2.05e-05,0.342,66.0,"['indie r&b', 'rap', 'trap music', 'trap soul', 'underground hip hop']"
452,1,1,2,3,3,2,2,4,0,14,0.0,0.629,0.755,0.126,0.591,143.083,0.0,0.32,52.0,"['hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']"
453,0,2,1,5,5,5,5,6,0,26,1.0,0.7340000000000001,0.623,0.145,0.3720000000000001,107.853,1.9e-06,0.0162,83.0,"['dance pop', 'pop', 'post-teen pop']"
454,0,2,1,5,5,5,5,6,0,26,1.0,0.418,0.484,0.0625,0.542,190.237,0.408,0.0021100000000000003,1.0,['karaoke']
455,1,1,1,3,4,4,3,5,0,19,1.0,0.541,0.643,0.102,0.165,119.501,0.0,0.0102,69.0,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']"
456,1,1,1,3,4,4,3,5,0,19,1.0,0.589,0.7440000000000001,0.11900000000000001,0.242,127.051,0.0,0.36,72.0,"['pop', 'pop rap', 'rap']"
457,1,1,1,3,4,4,3,5,0,19,1.0,0.528,0.539,0.11699999999999999,0.252,190.169,0.0,0.0108,71.0,"['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']"
458,0,0,2,3,3,5,2,6,0,19,1.0,0.61,0.7829999999999999,0.0983,0.418,100.04700000000001,0.0,0.34299999999999997,69.0,"['pop', 'pop rock']"
459,0,0,2,3,3,5,2,6,0,19,1.0,0.586,0.662,0.115,0.29600000000000004,90.0,0.0027199999999999998,0.09699999999999999,75.0,"['edm', 'electropop', 'pop', 'tropical house']"
460,0,1,1,3,2,2,5,5,0,17,1.0,0.593,0.527,0.11,0.28300000000000003,90.167,0.000182,0.413,51.0,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
461,0,1,1,3,2,2,5,5,0,17,1.0,0.6609999999999999,0.604,0.0951,0.506,107.016,0.0,0.23399999999999999,74.0,"['edm', 'pop', 'tropical house']"
462,1,1,1,3,5,0,5,4,0,17,1.0,0.264,0.297,0.7,0.247,62.074,1.4000000000000001e-05,0.943,44.0,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']"
463,1,1,1,3,5,0,5,4,0,17,1.0,0.37,0.392,0.0821,0.512,48.718,0.0096,0.205,78.0,['contemporary country']
464,1,1,1,3,5,0,5,4,0,17,1.0,0.512,0.574,0.0946,0.512,76.899,0.0,0.23399999999999999,67.0,"['dance pop', 'pop']"
465,0,1,2,3,5,2,5,4,1,19,1.0,0.742,0.862,0.10300000000000001,0.511,127.91,0.00855,0.0037600000000000003,64.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']"
466,0,1,2,3,5,2,5,4,1,19,1.0,0.843,0.708,0.799,0.625,148.14,0.0,0.397,81.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
467,1,1,2,5,5,4,6,5,0,25,1.0,0.804,0.63,0.253,0.4920000000000001,123.146,0.0,0.215,88.0,"['pop', 'rap']"
468,1,1,2,5,5,4,6,5,0,25,1.0,0.763,0.625,0.214,0.721,88.75299999999999,0.0106,0.147,75.0,"['edm', 'vapor soul']"
469,1,1,2,5,5,4,6,5,0,25,1.0,0.727,0.618,0.196,0.401,164.99200000000005,0.0,0.0312,65.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
470,1,1,0,3,6,6,6,6,1,27,1.0,0.877,0.655,0.349,0.893,105.01700000000001,0.0,0.344,75.0,"['latin', 'latin pop', 'salsa', 'tropical']"
471,1,1,0,3,6,6,6,6,1,27,1.0,0.853,0.542,0.10800000000000001,0.37,105.256,0.0,0.0103,85.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
472,1,1,0,3,6,6,6,6,1,27,1.0,0.81,0.664,0.0559,0.162,164.05200000000005,1.62e-06,0.00196,74.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
473,1,1,2,5,6,4,6,4,1,25,1.0,0.753,0.7020000000000001,0.41,0.45299999999999996,139.98,1.38e-06,0.0609,63.0,"['pop', 'pop rap', 'rap']"
474,1,1,2,5,6,4,6,4,1,25,1.0,0.6609999999999999,0.406,0.10099999999999999,0.335,180.206,0.0,0.17300000000000001,65.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
475,1,1,2,5,6,4,6,4,1,25,1.0,0.725,0.602,0.0786,0.304,122.803,0.0,0.174,76.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
476,0,1,2,5,4,5,3,4,1,21,1.0,0.598,0.897,0.0646,0.528,119.96600000000001,0.0014,0.4920000000000001,65.0,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']"
477,0,1,2,5,4,5,3,4,1,21,1.0,0.9490000000000001,0.9440000000000001,0.348,0.763,116.012,0.0,0.0724,44.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
478,0,1,2,5,4,5,3,4,1,21,1.0,0.7290000000000001,0.48700000000000004,0.44,0.217,91.04799999999999,4.07e-06,0.0538,67.0,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
479,0,1,3,4,5,4,5,6,0,24,1.0,0.625,0.49,0.11800000000000001,0.748,78.762,0.0,0.4970000000000001,66.0,"['dance pop', 'downtempo', 'edm', 'electropop', 'pop', 'post-teen pop', 'shiver pop']"
480,0,1,3,4,5,4,5,6,0,24,1.0,0.69,0.62,0.131,0.331,133.935,0.0,0.0931,78.0,"['pop', 'rap']"
481,0,1,2,4,5,4,5,3,1,21,1.0,0.873,0.5429999999999999,0.15,0.7859999999999999,150.891,9.449999999999999e-05,0.0165,48.0,"['garage rock', 'indie rock', 'modern rock', 'rock']"
482,0,1,2,4,5,4,5,3,1,21,1.0,0.95,0.575,0.765,0.315,96.046,9.470000000000001e-05,0.00842,54.0,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']"
483,0,1,2,4,5,4,5,3,1,21,1.0,0.0218,0.332,0.11199999999999999,0.11900000000000001,83.626,6.54e-05,0.8690000000000001,28.0,[]
484,0,1,2,4,4,4,5,4,1,21,1.0,0.847,0.67,0.22,0.613,150.109,0.0,0.0156,64.0,"['dance pop', 'edm', 'pop', 'post-teen pop', 'r&b', 'swedish electropop', 'swedish pop', 'tropical house']"
485,0,1,2,4,4,4,5,4,1,21,1.0,0.40399999999999997,0.74,0.128,0.4270000000000001,117.887,1.41e-06,0.21899999999999997,60.0,"['hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
486,0,1,2,4,4,4,5,4,1,21,1.0,0.867,0.7979999999999999,0.193,0.7020000000000001,99.99600000000001,0.0,0.0618,66.0,['k-pop']
487,0,1,2,2,2,3,4,5,0,16,1.0,0.948,0.337,0.152,0.7090000000000001,157.966,0.0017699999999999999,0.00465,22.0,"['canadian indie', 'canadian rock', 'post-grunge']"
488,0,1,2,2,2,3,4,5,0,16,1.0,0.8290000000000001,0.575,0.139,0.48,140.035,0.0,0.32,39.0,"['canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']"
489,0,1,2,2,2,3,4,5,0,16,1.0,0.765,0.643,0.0411,0.353,111.97200000000001,0.00317,0.00954,42.0,[]
490,0,1,2,2,6,2,4,4,0,18,1.0,0.804,0.9159999999999999,0.0812,0.5379999999999999,120.02799999999999,1.18e-05,0.37,71.0,"['dance pop', 'grime', 'hip hop', 'house', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'tropical house']"
491,0,1,2,2,6,2,4,4,0,18,1.0,0.45299999999999996,0.61,0.122,0.305,85.97399999999999,3.04e-06,0.469,39.0,[]
492,0,1,2,2,6,2,4,4,0,18,1.0,0.733,0.741,0.39399999999999996,0.5379999999999999,96.044,0.0,0.413,59.0,"['electropop', 'house', 'indie r&b', 'indietronica', 'pop', 'tropical house']"
493,0,1,1,4,3,4,2,4,1,17,1.0,0.7979999999999999,0.614,0.0966,0.593,98.12700000000001,5.83e-06,0.106,67.0,"['modern rock', 'pop', 'pop rap']"
494,0,1,1,5,5,3,5,5,1,23,1.0,0.866,0.385,0.111,0.551,176.014,0.0,0.004,81.0,"['emo', 'modern rock', 'pop punk']"
495,0,1,1,5,5,3,5,5,1,23,1.0,0.7070000000000001,0.526,0.335,0.263,145.02100000000002,0.0005059999999999999,0.00046399999999999995,38.0,"['modern rock', 'pop', 'rock']"
496,0,1,1,5,5,3,5,5,1,23,1.0,0.9520000000000001,0.5429999999999999,0.38,0.591,107.94200000000001,7.8e-06,0.000192,71.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']"
497,1,1,2,5,6,5,6,4,0,26,1.0,0.276,0.293,0.16699999999999998,0.196,121.603,0.11900000000000001,0.22899999999999998,62.0,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']"
498,1,1,2,5,6,5,6,4,0,26,1.0,0.335,0.893,0.175,0.619,102.911,0.0,0.106,35.0,['neo soul']
499,1,1,2,5,6,5,6,4,0,26,1.0,0.467,0.529,0.12,0.6659999999999999,112.294,0.00309,0.0372,52.0,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']"
500,0,1,2,4,4,6,5,5,0,24,1.0,0.401,0.6779999999999999,0.11800000000000001,0.19399999999999998,111.855,0.0,0.72,77.0,"['dance pop', 'pop', 'post-teen pop']"
501,0,1,2,4,4,6,5,5,0,24,1.0,0.7240000000000001,0.4,0.0927,0.43,96.78200000000001,0.0,0.375,65.0,"['k-hop', 'k-pop', 'korean pop', 'korean r&b']"
502,0,1,2,4,5,4,5,5,1,23,1.0,0.379,0.614,0.0986,0.201,107.98899999999999,0.00046399999999999995,0.607,86.0,['pop']
503,0,1,2,4,5,4,5,5,1,23,1.0,0.42700000000000005,0.831,0.307,0.21600000000000003,93.00399999999999,0.0,0.0531,81.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
504,0,1,2,4,5,4,5,5,1,23,1.0,0.507,0.743,0.111,0.358,79.01100000000002,0.0,0.606,61.0,"['hip hop', 'pop', 'rap']"
505,0,2,0,3,5,3,3,6,1,20,1.0,0.8320000000000001,0.669,0.0968,0.7,113.035,0.0,0.0106,77.0,"['dance pop', 'pop']"
506,0,2,0,3,5,3,3,6,1,20,1.0,0.9279999999999999,0.63,0.14800000000000002,0.465,123.963,0.124,0.19899999999999998,82.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house']"
507,0,2,0,3,5,3,3,6,1,20,1.0,0.8690000000000001,0.532,0.136,0.42200000000000004,159.803,0.0050799999999999994,0.157,84.0,"['edm', 'electropop', 'pop', 'tropical house']"
508,0,1,2,4,5,3,4,4,1,20,1.0,0.501,0.762,0.111,0.267,120.01799999999999,0.00481,0.0201,40.0,[]
509,0,1,2,4,5,3,4,4,1,20,1.0,0.72,0.589,0.0946,0.35600000000000004,127.99,0.000122,0.161,55.0,"['aussietronica', 'dance pop', 'electropop', 'indie electro-pop', 'indie poptimism', 'indietronica', 'pop', 'vapor soul']"
510,0,1,2,4,5,3,4,4,1,20,1.0,0.7090000000000001,0.594,0.0738,0.5870000000000001,90.001,0.0562,0.0315,64.0,"['deep tropical house', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'tropical house']"
511,0,1,1,6,5,6,6,6,0,29,1.0,0.42,0.413,0.0698,0.0367,92.425,0.9520000000000001,0.93,54.0,"['bow pop', 'compositional ambient']"
512,0,1,1,6,5,6,6,6,0,29,1.0,0.21,0.14400000000000002,0.0694,0.084,88.771,0.883,0.914,60.0,"['bow pop', 'compositional ambient']"
513,0,1,1,6,5,6,6,6,0,29,1.0,0.0297,0.231,0.0742,0.07,131.41299999999998,0.878,0.991,70.0,"['bow pop', 'compositional ambient', 'neo-classical']"
514,0,1,2,2,1,3,0,3,1,9,0.0,0.662,0.679,0.152,0.43799999999999994,99.87899999999999,0.0,0.155,77.0,"['edm', 'pop', 'tropical house']"
515,0,1,2,2,1,3,0,3,1,9,0.0,0.732,0.698,0.359,0.0689,171.43099999999995,0.000647,0.00704,80.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
516,0,1,2,2,1,3,0,3,1,9,0.0,0.785,0.648,0.14800000000000002,0.943,160.02,0.0,0.0561,73.0,"['dance pop', 'pop', 'post-teen pop']"
517,0,1,2,3,3,4,2,5,0,17,1.0,0.292,0.5,0.188,0.37,145.879,0.0,0.746,80.0,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']"
518,0,1,2,3,3,4,2,5,0,17,1.0,0.7440000000000001,0.612,0.0978,0.527,113.009,2.57e-06,0.125,65.0,"['adult standards', 'canadian pop', 'lounge', 'neo mellow']"
519,0,1,2,3,3,4,2,5,0,17,1.0,0.643,0.75,0.146,0.34299999999999997,107.01700000000001,0.00283,0.00275,55.0,"['indie r&b', 'pop', 'pop rap', 'rap', 'trap soul']"
520,0,1,2,4,3,5,5,4,0,21,1.0,0.6809999999999999,0.575,0.21899999999999997,0.23199999999999998,110.09100000000001,0.0,0.0888,55.0,"['indie r&b', 'pop', 'pop rap', 'rap', 'trap soul']"
521,0,1,1,5,2,6,2,4,1,19,1.0,0.629,0.569,0.135,0.0726,134.035,0.0,0.218,77.0,"['canadian pop', 'pop', 'rap']"
522,0,1,1,5,2,6,2,4,1,19,1.0,0.893,0.519,0.35,0.78,110.09100000000001,0.00103,0.0479,51.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
523,0,1,1,5,2,6,2,4,1,19,1.0,0.535,0.726,0.102,0.374,101.214,0.92,0.435,6.0,['karaoke']
524,0,1,2,4,5,1,5,2,1,17,1.0,0.0924,0.444,0.304,0.21899999999999997,108.917,0.0,0.784,70.0,"['hip hop', 'indie r&b', 'lgbtq+ hip hop', 'neo soul', 'pop', 'rap']"
525,0,1,2,4,5,1,5,2,1,17,1.0,0.613,0.742,0.113,0.0996,101.988,0.0,0.00683,36.0,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']"
526,0,1,2,4,5,1,5,2,1,17,1.0,0.653,0.474,0.0951,0.17300000000000001,90.036,0.000295,0.264,49.0,"['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']"
527,1,1,1,2,4,6,5,5,0,22,1.0,0.701,0.5920000000000001,0.327,0.282,129.501,0.0,0.0451,63.0,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
528,1,1,1,2,4,6,5,5,0,22,1.0,0.5579999999999999,0.831,0.094,0.33799999999999997,141.974,0.0,0.018000000000000002,60.0,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
529,1,1,1,2,4,6,5,5,0,22,1.0,0.40399999999999997,0.71,0.0953,0.39799999999999996,139.553,0.0,0.484,73.0,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
530,0,0,2,4,5,3,4,3,1,19,1.0,0.733,0.32899999999999996,0.0812,0.317,137.657,0.0103,0.00242,50.0,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']"
531,0,0,2,4,5,3,4,3,1,19,1.0,0.621,0.69,0.0884,0.4970000000000001,66.858,2.8100000000000002e-05,0.321,68.0,"['conscious hip hop', 'dancehall', 'reggae fusion', 'roots reggae']"
532,0,0,2,4,5,3,4,3,1,19,1.0,0.6559999999999999,0.616,0.281,0.54,79.969,0.000324,0.0737,47.0,[]
533,1,1,2,3,3,3,4,5,0,18,1.0,0.9279999999999999,0.556,0.946,0.551,123.994,0.0025800000000000003,0.0923,34.0,"['dance pop', 'pop', 'post-teen pop']"
534,1,1,2,3,3,3,4,5,0,18,1.0,0.8590000000000001,0.728,0.111,0.535,65.043,0.0,0.0401,79.0,['australian hip hop']
535,1,1,2,3,3,3,4,5,0,18,1.0,0.5870000000000001,0.679,0.13699999999999998,0.486,186.003,6.35e-06,0.141,84.0,"['dfw rap', 'melodic rap', 'rap']"
536,0,1,0,5,5,3,5,5,0,23,1.0,0.48100000000000004,0.6890000000000001,0.0649,0.28300000000000003,80.025,1.03e-06,0.369,81.0,"['pop', 'pop rock']"
537,0,1,0,5,5,3,5,5,0,23,1.0,0.41200000000000003,0.6,0.134,0.408,113.04899999999999,0.0025,0.615,74.0,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']"
538,0,1,0,5,5,3,5,5,0,23,1.0,0.627,0.51,0.0927,0.23399999999999999,110.992,0.0,0.431,64.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
539,1,1,1,2,3,4,3,3,1,15,0.0,0.774,0.46799999999999997,0.0666,0.408,141.959,0.0,0.0319,54.0,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']"
540,1,1,1,2,3,4,3,3,1,15,0.0,0.853,0.642,0.361,0.6940000000000001,141.66299999999998,0.00035,0.040999999999999995,56.0,"['mellow gold', 'rock drums', 'soft rock']"
541,1,1,1,2,3,4,3,3,1,15,0.0,0.4970000000000001,0.573,0.354,0.589,90.021,0.0327,1.0199999999999999e-05,0.0,['karaoke']
542,0,1,0,4,5,4,5,5,1,23,1.0,0.773,0.5670000000000001,0.0901,0.731,82.947,0.00011,0.0355,59.0,"['australian dance', 'australian pop', 'dance pop', 'pop']"
543,0,1,0,4,5,4,5,5,1,23,1.0,0.8340000000000001,0.685,0.124,0.7559999999999999,120.044,0.18,0.00562,50.0,['indie rock']
544,0,1,0,4,5,4,5,5,1,23,1.0,0.608,0.8059999999999999,0.635,0.8490000000000001,95.04899999999999,0.0,0.0113,77.0,['pop']
545,0,1,2,0,3,3,1,1,0,8,0.0,0.488,0.927,0.196,0.605,133.987,0.0,0.10800000000000001,79.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
546,0,1,2,0,3,3,1,1,0,8,0.0,0.56,0.853,0.0944,0.86,134.066,0.0,0.013000000000000001,86.0,"['pop', 'post-teen pop']"
547,0,1,2,0,3,3,1,1,0,8,0.0,0.851,0.621,0.887,0.449,90.94,1.4499999999999993e-05,0.0202,61.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
548,1,1,2,5,5,5,6,6,1,27,1.0,0.313,0.603,0.184,0.8170000000000001,99.17200000000001,4.5299999999999997e-05,0.248,50.0,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']"
549,1,1,2,5,5,5,6,6,1,27,1.0,0.442,0.574,0.18899999999999997,0.467,86.43,0.0029,0.19,40.0,"['dance pop', 'pop']"
550,1,1,2,5,5,5,6,6,1,27,1.0,0.809,0.47,0.0491,0.49,151.836,0.00671,0.272,69.0,"['australian alternative rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'psychedelic rock']"
